date,temperature_celsius
2020-04-02 13:47:08.309,5.937
2020-04-02 13:47:09.269,5.937
2020-04-02 13:47:10.229,5.937
2020-04-02 13:47:11.189,5.937
2020-04-02 13:47:12.149,5.937
2020-04-02 13:47:13.109,5.937
2020-04-02 13:47:14.069,5.937
2020-04-02 13:47:15.029,5.937
2020-04-02 13:47:15.989,5.937
2020-04-02 13:47:16.949,5.937
2020-04-02 13:47:17.909,5.937
2020-04-02 13:47:18.869,5.937
2020-04-02 13:47:19.829,5.937
2020-04-02 13:47:20.789,5.937
2020-04-02 13:47:21.749,5.937
2020-04-02 13:47:22.709,5.937
2020-04-02 13:47:23.669,5.937
2020-04-02 13:47:24.629,5.937
2020-04-02 13:47:25.589,5.937
2020-04-02 13:47:26.549,5.937
2020-04-02 13:47:27.509,5.937
2020-04-02 13:47:28.469,5.937
2020-04-02 13:47:29.429,5.937
2020-04-02 13:47:30.389,5.937
2020-04-02 13:47:31.349,5.937
2020-04-02 13:47:32.309,5.937
2020-04-02 13:47:33.269,5.937
2020-04-02 13:47:34.229,5.937
2020-04-02 13:47:35.189,5.937
2020-04-02 13:47:36.149,5.937
2020-04-02 13:47:37.109,5.937
2020-04-02 13:47:38.069,5.937
2020-04-02 13:47:39.029,5.937
2020-04-02 13:47:39.989,5.937
2020-04-02 13:47:40.949,5.937
2020-04-02 13:47:41.909,5.937
2020-04-02 13:47:42.869,5.937
2020-04-02 13:47:43.829,5.937
2020-04-02 13:47:44.789,5.937
2020-04-02 13:47:45.749,5.937
2020-04-02 13:47:46.709,5.937
2020-04-02 13:47:47.669,5.937
2020-04-02 13:47:48.629,5.937
2020-04-02 13:47:49.589,5.937
2020-04-02 13:47:50.549,5.937
2020-04-02 13:47:51.509,5.937
2020-04-02 13:47:52.469,5.937
2020-04-02 13:47:53.429,5.937
2020-04-02 13:47:54.389,5.937
2020-04-02 13:47:55.349,5.937
2020-04-02 13:47:56.309,5.937
2020-04-02 13:47:57.269,5.937
2020-04-02 13:47:58.229,5.937
2020-04-02 13:47:59.189,5.937
2020-04-02 13:48:00.149,5.937
2020-04-02 13:48:01.109,5.937
2020-04-02 13:48:02.069,5.937
2020-04-02 13:48:03.029,5.937
2020-04-02 13:48:03.989,5.937
2020-04-02 13:48:04.949,5.937
2020-04-02 13:48:05.909,5.937
2020-04-02 13:48:06.869,5.937
2020-04-02 13:48:07.829,5.937
2020-04-02 13:48:08.789,5.937
2020-04-02 13:48:09.749,5.937
2020-04-02 13:48:10.709,5.937
2020-04-02 13:48:11.669,5.937
2020-04-02 13:48:12.629,5.937
2020-04-02 13:48:13.589,5.937
2020-04-02 13:48:14.549,5.937
2020-04-02 13:48:15.509,5.937
2020-04-02 13:48:16.469,5.937
2020-04-02 13:48:17.429,5.937
2020-04-02 13:48:18.389,5.937
2020-04-02 13:48:19.349,5.937
2020-04-02 13:48:20.309,5.937
2020-04-02 13:48:21.269,5.937
2020-04-02 13:48:22.229,5.937
2020-04-02 13:48:23.189,5.937
2020-04-02 13:48:24.149,5.937
2020-04-02 13:48:25.109,5.937
2020-04-02 13:48:26.069,5.937
2020-04-02 13:48:27.029,5.937
2020-04-02 13:48:27.989,5.937
2020-04-02 13:48:28.949,5.937
2020-04-02 13:48:29.909,5.937
2020-04-02 13:48:30.869,5.937
2020-04-02 13:48:31.829,5.937
2020-04-02 13:48:32.789,5.937
2020-04-02 13:48:33.749,5.937
2020-04-02 13:48:34.709,5.937
2020-04-02 13:48:35.669,5.937
2020-04-02 13:48:36.629,5.937
2020-04-02 13:48:37.589,5.937
2020-04-02 13:48:38.549,5.937
2020-04-02 13:48:39.509,5.937
2020-04-02 13:48:40.469,5.937
2020-04-02 13:48:41.429,5.937
2020-04-02 13:48:42.389,5.937
2020-04-02 13:48:43.349,5.937
2020-04-02 13:48:44.309,5.937
2020-04-02 13:48:45.269,5.937
2020-04-02 13:48:46.229,5.937
2020-04-02 13:48:47.189,5.937
2020-04-02 13:48:48.149,5.937
2020-04-02 13:48:49.109,5.937
2020-04-02 13:48:50.069,5.937
2020-04-02 13:48:51.029,5.937
2020-04-02 13:48:51.989,5.937
2020-04-02 13:48:52.949,5.937
2020-04-02 13:48:53.909,5.937
2020-04-02 13:48:54.869,5.937
2020-04-02 13:48:55.829,5.937
2020-04-02 13:48:56.789,5.937
2020-04-02 13:48:57.749,5.937
2020-04-02 13:48:58.709,5.937
2020-04-02 13:48:59.669,5.937
2020-04-02 13:49:00.629,5.937
2020-04-02 13:49:01.589,5.937
2020-04-02 13:49:02.549,5.937
2020-04-02 13:49:03.509,5.937
2020-04-02 13:49:04.469,5.937
2020-04-02 13:49:05.429,5.937
2020-04-02 13:49:06.389,5.937
2020-04-02 13:49:07.349,5.937
2020-04-02 13:49:08.309,5.937
2020-04-02 13:49:09.269,5.937
2020-04-02 13:49:10.229,5.937
2020-04-02 13:49:11.189,5.937
2020-04-02 13:49:12.149,5.937
2020-04-02 13:49:13.109,5.937
2020-04-02 13:49:14.069,5.937
2020-04-02 13:49:15.029,5.937
2020-04-02 13:49:15.989,5.875
2020-04-02 13:49:16.949,5.937
2020-04-02 13:49:17.909,5.937
2020-04-02 13:49:18.869,5.937
2020-04-02 13:49:19.829,5.937
2020-04-02 13:49:20.789,5.937
2020-04-02 13:49:21.749,5.937
2020-04-02 13:49:22.709,5.937
2020-04-02 13:49:23.669,5.937
2020-04-02 13:49:24.629,5.937
2020-04-02 13:49:25.589,5.937
2020-04-02 13:49:26.549,5.875
2020-04-02 13:49:27.509,5.875
2020-04-02 13:49:28.469,5.937
2020-04-02 13:49:29.429,5.937
2020-04-02 13:49:30.389,5.937
2020-04-02 13:49:31.349,5.937
2020-04-02 13:49:32.309,5.937
2020-04-02 13:49:33.269,5.937
2020-04-02 13:49:34.229,5.937
2020-04-02 13:49:35.189,5.937
2020-04-02 13:49:36.149,5.937
2020-04-02 13:49:37.109,5.875
2020-04-02 13:49:38.069,5.937
2020-04-02 13:49:39.029,5.937
2020-04-02 13:49:39.989,5.875
2020-04-02 13:49:40.949,5.875
2020-04-02 13:49:41.909,5.937
2020-04-02 13:49:42.869,5.875
2020-04-02 13:49:43.829,5.937
2020-04-02 13:49:44.789,5.875
2020-04-02 13:49:45.749,5.875
2020-04-02 13:49:46.709,5.875
2020-04-02 13:49:47.669,5.937
2020-04-02 13:49:48.629,5.875
2020-04-02 13:49:49.589,5.875
2020-04-02 13:49:50.549,5.937
2020-04-02 13:49:51.509,5.937
2020-04-02 13:49:52.469,5.875
2020-04-02 13:49:53.429,5.875
2020-04-02 13:49:54.389,5.875
2020-04-02 13:49:55.349,5.875
2020-04-02 13:49:56.309,5.875
2020-04-02 13:49:57.269,5.875
2020-04-02 13:49:58.229,5.875
2020-04-02 13:49:59.189,5.875
2020-04-02 13:50:00.149,5.875
2020-04-02 13:50:01.109,5.875
2020-04-02 13:50:02.069,5.875
2020-04-02 13:50:03.029,5.875
2020-04-02 13:50:03.989,5.875
2020-04-02 13:50:04.949,5.875
2020-04-02 13:50:05.909,5.875
2020-04-02 13:50:06.869,5.875
2020-04-02 13:50:07.829,5.875
2020-04-02 13:50:08.789,5.875
2020-04-02 13:50:09.749,5.875
2020-04-02 13:50:10.709,5.875
2020-04-02 13:50:11.669,5.875
2020-04-02 13:50:12.629,5.937
2020-04-02 13:50:13.589,5.875
2020-04-02 13:50:14.549,5.875
2020-04-02 13:50:15.509,5.875
2020-04-02 13:50:16.469,5.875
2020-04-02 13:50:17.429,5.875
2020-04-02 13:50:18.389,5.875
2020-04-02 13:50:19.349,5.875
2020-04-02 13:50:20.309,5.875
2020-04-02 13:50:21.269,5.937
2020-04-02 13:50:22.229,5.875
2020-04-02 13:50:23.189,5.875
2020-04-02 13:50:24.149,5.875
2020-04-02 13:50:25.109,5.875
2020-04-02 13:50:26.069,5.875
2020-04-02 13:50:27.029,5.875
2020-04-02 13:50:27.989,5.875
2020-04-02 13:50:28.949,5.875
2020-04-02 13:50:29.909,5.875
2020-04-02 13:50:30.869,5.875
2020-04-02 13:50:31.829,5.875
2020-04-02 13:50:32.789,5.875
2020-04-02 13:50:33.829,5.875
2020-04-02 13:50:34.789,5.875
2020-04-02 13:50:35.749,5.875
2020-04-02 13:50:36.709,5.875
2020-04-02 13:50:37.669,5.875
2020-04-02 13:50:38.629,5.875
2020-04-02 13:50:39.589,5.875
2020-04-02 13:50:40.549,5.875
2020-04-02 13:50:41.509,5.875
2020-04-02 13:50:42.469,5.875
2020-04-02 13:50:43.429,5.875
2020-04-02 13:50:44.389,5.875
2020-04-02 13:50:45.349,5.875
2020-04-02 13:50:46.309,5.875
2020-04-02 13:50:47.269,5.875
2020-04-02 13:50:48.229,5.875
2020-04-02 13:50:49.189,5.875
2020-04-02 13:50:50.149,5.875
2020-04-02 13:50:51.109,5.875
2020-04-02 13:50:52.069,5.875
2020-04-02 13:50:53.029,5.875
2020-04-02 13:50:53.989,5.875
2020-04-02 13:50:54.949,5.875
2020-04-02 13:50:55.909,5.875
2020-04-02 13:50:56.869,5.875
2020-04-02 13:50:57.829,5.875
2020-04-02 13:50:58.789,5.875
2020-04-02 13:50:59.749,5.875
2020-04-02 13:51:00.709,5.875
2020-04-02 13:51:01.669,5.875
2020-04-02 13:51:02.629,5.875
2020-04-02 13:51:03.589,5.875
2020-04-02 13:51:04.549,5.875
2020-04-02 13:51:05.509,5.875
2020-04-02 13:51:06.469,5.875
2020-04-02 13:51:07.429,5.875
2020-04-02 13:51:08.389,5.875
2020-04-02 13:51:09.349,5.875
2020-04-02 13:51:10.309,5.875
2020-04-02 13:51:11.269,5.875
2020-04-02 13:51:12.229,5.875
2020-04-02 13:51:13.189,5.875
2020-04-02 13:51:14.149,5.875
2020-04-02 13:51:15.109,5.875
2020-04-02 13:51:16.069,5.875
2020-04-02 13:51:17.029,5.875
2020-04-02 13:51:17.989,5.875
2020-04-02 13:51:18.949,5.875
2020-04-02 13:51:19.909,5.875
2020-04-02 13:51:20.869,5.875
2020-04-02 13:51:21.829,5.875
2020-04-02 13:51:22.789,5.875
2020-04-02 13:51:23.749,5.875
2020-04-02 13:51:24.709,5.875
2020-04-02 13:51:25.669,5.875
2020-04-02 13:51:26.629,5.875
2020-04-02 13:51:27.589,5.875
2020-04-02 13:51:28.549,5.812
2020-04-02 13:51:29.509,5.875
2020-04-02 13:51:30.469,5.875
2020-04-02 13:51:31.429,5.875
2020-04-02 13:51:32.389,5.875
2020-04-02 13:51:33.349,5.812
2020-04-02 13:51:34.309,5.875
2020-04-02 13:51:35.269,5.875
2020-04-02 13:51:36.229,5.875
2020-04-02 13:51:37.189,5.875
2020-04-02 13:51:38.149,5.875
2020-04-02 13:51:39.109,5.875
2020-04-02 13:51:40.069,5.875
2020-04-02 13:51:41.029,5.875
2020-04-02 13:51:41.989,5.875
2020-04-02 13:51:42.949,5.875
2020-04-02 13:51:43.909,5.875
2020-04-02 13:51:44.869,5.875
2020-04-02 13:51:45.829,5.875
2020-04-02 13:51:46.789,5.812
2020-04-02 13:51:47.749,5.875
2020-04-02 13:51:48.709,5.812
2020-04-02 13:51:49.669,5.875
2020-04-02 13:51:50.629,5.875
2020-04-02 13:51:51.589,5.812
2020-04-02 13:51:52.549,5.875
2020-04-02 13:51:53.509,5.812
2020-04-02 13:51:54.469,5.812
2020-04-02 13:51:55.429,5.812
2020-04-02 13:51:56.389,5.812
2020-04-02 13:51:57.349,5.812
2020-04-02 13:51:58.309,5.812
2020-04-02 13:51:59.269,5.812
2020-04-02 13:52:00.229,5.812
2020-04-02 13:52:01.189,5.812
2020-04-02 13:52:02.149,5.812
2020-04-02 13:52:03.109,5.812
2020-04-02 13:52:04.069,5.812
2020-04-02 13:52:05.029,5.812
2020-04-02 13:52:05.989,5.812
2020-04-02 13:52:06.949,5.812
2020-04-02 13:52:07.909,5.812
2020-04-02 13:52:08.869,5.812
2020-04-02 13:52:09.829,5.812
2020-04-02 13:52:10.789,5.812
2020-04-02 13:52:11.749,5.812
2020-04-02 13:52:12.709,5.812
2020-04-02 13:52:13.669,5.812
2020-04-02 13:52:14.629,5.812
2020-04-02 13:52:15.589,5.812
2020-04-02 13:52:16.549,5.812
2020-04-02 13:52:17.509,5.812
2020-04-02 13:52:18.469,5.812
2020-04-02 13:52:19.429,5.812
2020-04-02 13:52:20.389,5.812
2020-04-02 13:52:21.349,5.812
2020-04-02 13:52:22.309,5.812
2020-04-02 13:52:23.269,5.812
2020-04-02 13:52:24.229,5.812
2020-04-02 13:52:25.189,5.812
2020-04-02 13:52:26.149,5.812
2020-04-02 13:52:27.109,5.812
2020-04-02 13:52:28.069,5.812
2020-04-02 13:52:29.029,5.812
2020-04-02 13:52:29.989,5.812
2020-04-02 13:52:30.949,5.812
2020-04-02 13:52:31.909,5.812
2020-04-02 13:52:32.869,5.812
2020-04-02 13:52:33.829,5.812
2020-04-02 13:52:34.789,5.812
2020-04-02 13:52:35.749,5.812
2020-04-02 13:52:36.709,5.812
2020-04-02 13:52:37.669,5.812
2020-04-02 13:52:38.629,5.812
2020-04-02 13:52:39.589,5.812
2020-04-02 13:52:40.549,5.812
2020-04-02 13:52:41.509,5.812
2020-04-02 13:52:42.469,5.812
2020-04-02 13:52:43.429,5.812
2020-04-02 13:52:44.389,5.812
2020-04-02 13:52:45.349,5.812
2020-04-02 13:52:46.309,5.812
2020-04-02 13:52:47.269,5.812
2020-04-02 13:52:48.229,5.812
2020-04-02 13:52:49.189,5.812
2020-04-02 13:52:50.149,5.812
2020-04-02 13:52:51.109,5.812
2020-04-02 13:52:52.069,5.812
2020-04-02 13:52:53.029,5.812
2020-04-02 13:52:53.989,5.812
2020-04-02 13:52:54.949,5.812
2020-04-02 13:52:55.909,5.812
2020-04-02 13:52:56.869,5.812
2020-04-02 13:52:57.829,5.812
2020-04-02 13:52:58.789,5.812
2020-04-02 13:52:59.749,5.812
2020-04-02 13:53:00.709,5.812
2020-04-02 13:53:01.669,5.812
2020-04-02 13:53:02.629,5.812
2020-04-02 13:53:03.589,5.812
2020-04-02 13:53:04.549,5.812
2020-04-02 13:53:05.509,5.812
2020-04-02 13:53:06.469,5.812
2020-04-02 13:53:07.429,5.812
2020-04-02 13:53:08.389,5.812
2020-04-02 13:53:09.349,5.812
2020-04-02 13:53:10.309,5.812
2020-04-02 13:53:11.269,5.812
2020-04-02 13:53:12.229,5.812
2020-04-02 13:53:13.189,5.812
2020-04-02 13:53:14.149,5.812
2020-04-02 13:53:15.109,5.812
2020-04-02 13:53:16.069,5.812
2020-04-02 13:53:17.029,5.812
2020-04-02 13:53:17.989,5.812
2020-04-02 13:53:18.949,5.812
2020-04-02 13:53:19.909,5.812
2020-04-02 13:53:20.869,5.812
2020-04-02 13:53:21.829,5.812
2020-04-02 13:53:22.789,5.812
2020-04-02 13:53:23.749,5.812
2020-04-02 13:53:24.709,5.812
2020-04-02 13:53:25.669,5.812
2020-04-02 13:53:26.629,5.812
2020-04-02 13:53:27.589,5.812
2020-04-02 13:53:28.549,5.812
2020-04-02 13:53:29.509,5.812
2020-04-02 13:53:30.469,5.812
2020-04-02 13:53:31.429,5.812
2020-04-02 13:53:32.389,5.812
2020-04-02 13:53:33.349,5.812
2020-04-02 13:53:34.309,5.812
2020-04-02 13:53:35.269,5.812
2020-04-02 13:53:36.229,5.812
2020-04-02 13:53:37.189,5.812
2020-04-02 13:53:38.149,5.812
2020-04-02 13:53:39.109,5.812
2020-04-02 13:53:40.069,5.812
2020-04-02 13:53:41.029,5.812
2020-04-02 13:53:41.989,5.812
2020-04-02 13:53:42.949,5.75
2020-04-02 13:53:43.909,5.75
2020-04-02 13:53:44.869,5.75
2020-04-02 13:53:45.829,5.75
2020-04-02 13:53:46.789,5.812
2020-04-02 13:53:47.749,5.812
2020-04-02 13:53:48.709,5.812
2020-04-02 13:53:49.669,5.75
2020-04-02 13:53:50.629,5.812
2020-04-02 13:53:51.589,5.812
2020-04-02 13:53:52.549,5.812
2020-04-02 13:53:53.509,5.812
2020-04-02 13:53:54.469,5.75
2020-04-02 13:53:55.429,5.75
2020-04-02 13:53:56.389,5.812
2020-04-02 13:53:57.349,5.75
2020-04-02 13:53:58.309,5.75
2020-04-02 13:53:59.269,5.812
2020-04-02 13:54:00.229,5.75
2020-04-02 13:54:01.189,5.812
2020-04-02 13:54:02.149,5.812
2020-04-02 13:54:03.109,5.812
2020-04-02 13:54:04.069,5.812
2020-04-02 13:54:05.029,5.75
2020-04-02 13:54:05.989,5.75
2020-04-02 13:54:06.949,5.812
2020-04-02 13:54:07.909,5.75
2020-04-02 13:54:08.869,5.812
2020-04-02 13:54:09.829,5.75
2020-04-02 13:54:10.789,5.812
2020-04-02 13:54:11.749,5.812
2020-04-02 13:54:12.709,5.75
2020-04-02 13:54:13.669,5.812
2020-04-02 13:54:14.629,5.75
2020-04-02 13:54:15.589,5.812
2020-04-02 13:54:16.549,5.812
2020-04-02 13:54:17.509,5.812
2020-04-02 13:54:18.469,5.812
2020-04-02 13:54:19.429,5.812
2020-04-02 13:54:20.389,5.812
2020-04-02 13:54:21.349,5.75
2020-04-02 13:54:22.309,5.75
2020-04-02 13:54:23.269,5.812
2020-04-02 13:54:24.229,5.75
2020-04-02 13:54:25.189,5.812
2020-04-02 13:54:26.149,5.75
2020-04-02 13:54:27.109,5.75
2020-04-02 13:54:28.069,5.75
2020-04-02 13:54:29.029,5.75
2020-04-02 13:54:29.989,5.75
2020-04-02 13:54:30.949,5.812
2020-04-02 13:54:31.909,5.75
2020-04-02 13:54:32.869,5.75
2020-04-02 13:54:33.829,5.75
2020-04-02 13:54:34.789,5.75
2020-04-02 13:54:35.749,5.75
2020-04-02 13:54:36.709,5.812
2020-04-02 13:54:37.669,5.812
2020-04-02 13:54:38.629,5.812
2020-04-02 13:54:39.589,5.75
2020-04-02 13:54:40.549,5.75
2020-04-02 13:54:41.509,5.812
2020-04-02 13:54:42.469,5.812
2020-04-02 13:54:43.429,5.812
2020-04-02 13:54:44.389,5.812
2020-04-02 13:54:45.349,5.75
2020-04-02 13:54:46.309,5.75
2020-04-02 13:54:47.269,5.812
2020-04-02 13:54:48.229,5.812
2020-04-02 13:54:49.189,5.75
2020-04-02 13:54:50.149,5.75
2020-04-02 13:54:51.109,5.75
2020-04-02 13:54:52.069,5.75
2020-04-02 13:54:53.029,5.75
2020-04-02 13:54:53.989,5.75
2020-04-02 13:54:54.949,5.812
2020-04-02 13:54:55.909,5.875
2020-04-02 13:54:56.869,6.0
2020-04-02 13:54:57.829,6.125
2020-04-02 13:54:58.789,6.25
2020-04-02 13:54:59.749,6.312
2020-04-02 13:55:00.709,6.437
2020-04-02 13:55:01.669,6.5
2020-04-02 13:55:02.629,6.625
2020-04-02 13:55:03.589,6.75
2020-04-02 13:55:04.549,6.812
2020-04-02 13:55:05.509,6.937
2020-04-02 13:55:06.469,7.0
2020-04-02 13:55:07.429,7.125
2020-04-02 13:55:08.389,7.187
2020-04-02 13:55:09.349,7.312
2020-04-02 13:55:10.309,7.375
2020-04-02 13:55:11.269,7.5
2020-04-02 13:55:12.229,7.562
2020-04-02 13:55:13.189,7.625
2020-04-02 13:55:14.149,7.687
2020-04-02 13:55:15.109,7.75
2020-04-02 13:55:16.069,7.812
2020-04-02 13:55:17.029,7.812
2020-04-02 13:55:17.989,7.875
2020-04-02 13:55:18.949,7.875
2020-04-02 13:55:19.909,7.875
2020-04-02 13:55:20.869,7.875
2020-04-02 13:55:21.829,7.875
2020-04-02 13:55:22.789,7.875
2020-04-02 13:55:23.749,7.812
2020-04-02 13:55:24.709,7.812
2020-04-02 13:55:25.669,7.812
2020-04-02 13:55:26.629,7.812
2020-04-02 13:55:27.589,7.812
2020-04-02 13:55:28.549,7.75
2020-04-02 13:55:29.509,7.75
2020-04-02 13:55:30.469,7.75
2020-04-02 13:55:31.429,7.75
2020-04-02 13:55:32.389,7.687
2020-04-02 13:55:33.349,7.687
2020-04-02 13:55:34.309,7.687
2020-04-02 13:55:35.269,7.625
2020-04-02 13:55:36.229,7.625
2020-04-02 13:55:37.189,7.562
2020-04-02 13:55:38.149,7.562
2020-04-02 13:55:39.109,7.562
2020-04-02 13:55:40.069,7.562
2020-04-02 13:55:41.029,7.562
2020-04-02 13:55:41.989,7.5
2020-04-02 13:55:42.949,7.5
2020-04-02 13:55:43.909,7.5
2020-04-02 13:55:44.869,7.5
2020-04-02 13:55:45.829,7.437
2020-04-02 13:55:46.789,7.437
2020-04-02 13:55:47.749,7.437
2020-04-02 13:55:48.709,7.437
2020-04-02 13:55:49.669,7.437
2020-04-02 13:55:50.629,7.437
2020-04-02 13:55:51.589,7.375
2020-04-02 13:55:52.549,7.375
2020-04-02 13:55:53.509,7.375
2020-04-02 13:55:54.469,7.375
2020-04-02 13:55:55.429,7.375
2020-04-02 13:55:56.389,7.375
2020-04-02 13:55:57.349,7.375
2020-04-02 13:55:58.309,7.312
2020-04-02 13:55:59.269,7.375
2020-04-02 13:56:00.229,7.312
2020-04-02 13:56:01.189,7.312
2020-04-02 13:56:02.149,7.312
2020-04-02 13:56:03.109,7.312
2020-04-02 13:56:04.069,7.312
2020-04-02 13:56:05.029,7.312
2020-04-02 13:56:05.989,7.312
2020-04-02 13:56:06.949,7.312
2020-04-02 13:56:07.909,7.312
2020-04-02 13:56:08.869,7.312
2020-04-02 13:56:09.829,7.312
2020-04-02 13:56:10.789,7.312
2020-04-02 13:56:11.749,7.25
2020-04-02 13:56:12.709,7.25
2020-04-02 13:56:13.669,7.312
2020-04-02 13:56:14.629,7.25
2020-04-02 13:56:15.589,7.25
2020-04-02 13:56:16.549,7.25
2020-04-02 13:56:17.509,7.25
2020-04-02 13:56:18.469,7.25
2020-04-02 13:56:19.429,7.25
2020-04-02 13:56:20.389,7.25
2020-04-02 13:56:21.349,7.25
2020-04-02 13:56:22.309,7.25
2020-04-02 13:56:23.269,7.25
2020-04-02 13:56:24.229,7.25
2020-04-02 13:56:25.189,7.25
2020-04-02 13:56:26.149,7.25
2020-04-02 13:56:27.109,7.187
2020-04-02 13:56:28.069,7.187
2020-04-02 13:56:29.029,7.187
2020-04-02 13:56:29.989,7.187
2020-04-02 13:56:30.949,7.187
2020-04-02 13:56:31.909,7.187
2020-04-02 13:56:32.869,7.187
2020-04-02 13:56:33.829,7.187
2020-04-02 13:56:34.789,7.187
2020-04-02 13:56:35.749,7.187
2020-04-02 13:56:36.709,7.187
2020-04-02 13:56:37.669,7.187
2020-04-02 13:56:38.629,7.187
2020-04-02 13:56:39.589,7.187
2020-04-02 13:56:40.549,7.187
2020-04-02 13:56:41.509,7.125
2020-04-02 13:56:42.469,7.125
2020-04-02 13:56:43.429,7.125
2020-04-02 13:56:44.389,7.125
2020-04-02 13:56:45.349,7.125
2020-04-02 13:56:46.309,7.125
2020-04-02 13:56:47.269,7.125
2020-04-02 13:56:48.229,7.125
2020-04-02 13:56:49.189,7.125
2020-04-02 13:56:50.149,7.125
2020-04-02 13:56:51.109,7.125
2020-04-02 13:56:52.069,7.125
2020-04-02 13:56:53.029,7.125
2020-04-02 13:56:53.989,7.062
2020-04-02 13:56:54.949,7.062
2020-04-02 13:56:55.909,7.062
2020-04-02 13:56:56.869,7.062
2020-04-02 13:56:57.829,7.062
2020-04-02 13:56:58.789,7.062
2020-04-02 13:56:59.749,7.062
2020-04-02 13:57:00.709,7.062
2020-04-02 13:57:01.669,7.062
2020-04-02 13:57:02.629,7.062
2020-04-02 13:57:03.589,7.062
2020-04-02 13:57:04.549,7.062
2020-04-02 13:57:05.509,7.062
2020-04-02 13:57:06.469,7.062
2020-04-02 13:57:07.429,7.062
2020-04-02 13:57:08.389,7.062
2020-04-02 13:57:09.349,7.062
2020-04-02 13:57:10.309,7.062
2020-04-02 13:57:11.269,7.062
2020-04-02 13:57:12.229,7.062
2020-04-02 13:57:13.189,7.062
2020-04-02 13:57:14.149,7.062
2020-04-02 13:57:15.109,7.062
2020-04-02 13:57:16.069,7.0
2020-04-02 13:57:17.029,7.0
2020-04-02 13:57:17.989,7.0
2020-04-02 13:57:18.949,7.062
2020-04-02 13:57:19.909,7.062
2020-04-02 13:57:20.869,7.0
2020-04-02 13:57:21.829,7.0
2020-04-02 13:57:22.789,7.0
2020-04-02 13:57:23.749,7.0
2020-04-02 13:57:24.709,7.0
2020-04-02 13:57:25.669,7.0
2020-04-02 13:57:26.629,7.0
2020-04-02 13:57:27.589,7.0
2020-04-02 13:57:28.549,7.0
2020-04-02 13:57:29.509,7.062
2020-04-02 13:57:30.469,7.0
2020-04-02 13:57:31.429,7.0
2020-04-02 13:57:32.389,7.0
2020-04-02 13:57:33.349,7.0
2020-04-02 13:57:34.309,7.0
2020-04-02 13:57:35.269,7.0
2020-04-02 13:57:36.229,7.0
2020-04-02 13:57:37.189,7.0
2020-04-02 13:57:38.149,7.0
2020-04-02 13:57:39.109,7.0
2020-04-02 13:57:40.069,7.0
2020-04-02 13:57:41.029,7.0
2020-04-02 13:57:41.989,7.0
2020-04-02 13:57:42.949,7.062
2020-04-02 13:57:43.909,7.0
2020-04-02 13:57:44.869,7.0
2020-04-02 13:57:45.829,7.0
2020-04-02 13:57:46.789,7.0
2020-04-02 13:57:47.749,7.0
2020-04-02 13:57:48.709,7.0
2020-04-02 13:57:49.669,7.0
2020-04-02 13:57:50.629,7.0
2020-04-02 13:57:51.589,7.0
2020-04-02 13:57:52.549,7.0
2020-04-02 13:57:53.509,7.0
2020-04-02 13:57:54.469,7.0
2020-04-02 13:57:55.429,7.0
2020-04-02 13:57:56.389,7.0
2020-04-02 13:57:57.349,7.0
2020-04-02 13:57:58.309,7.0
2020-04-02 13:57:59.269,7.0
2020-04-02 13:58:00.229,7.0
2020-04-02 13:58:01.189,7.0
2020-04-02 13:58:02.149,7.0
2020-04-02 13:58:03.109,7.0
2020-04-02 13:58:04.069,7.062
2020-04-02 13:58:05.029,7.0
2020-04-02 13:58:05.989,7.0
2020-04-02 13:58:06.949,7.0
2020-04-02 13:58:07.909,7.0
2020-04-02 13:58:08.869,7.0
2020-04-02 13:58:09.829,7.0
2020-04-02 13:58:10.789,7.0
2020-04-02 13:58:11.749,7.0
2020-04-02 13:58:12.709,7.062
2020-04-02 13:58:13.669,7.0
2020-04-02 13:58:14.629,7.0
2020-04-02 13:58:15.589,7.0
2020-04-02 13:58:16.549,7.062
2020-04-02 13:58:17.509,7.0
2020-04-02 13:58:18.469,7.0
2020-04-02 13:58:19.429,7.0
2020-04-02 13:58:20.389,7.062
2020-04-02 13:58:21.349,7.0
2020-04-02 13:58:22.309,7.0
2020-04-02 13:58:23.269,7.0
2020-04-02 13:58:24.229,7.0
2020-04-02 13:58:25.189,7.0
2020-04-02 13:58:26.149,7.0
2020-04-02 13:58:27.109,7.0
2020-04-02 13:58:28.069,7.062
2020-04-02 13:58:29.029,7.062
2020-04-02 13:58:29.989,7.0
2020-04-02 13:58:30.949,7.062
2020-04-02 13:58:31.909,7.062
2020-04-02 13:58:32.869,7.0
2020-04-02 13:58:33.829,7.0
2020-04-02 13:58:34.789,7.062
2020-04-02 13:58:35.749,7.0
2020-04-02 13:58:36.709,7.0
2020-04-02 13:58:37.669,7.062
2020-04-02 13:58:38.629,7.062
2020-04-02 13:58:39.589,7.062
2020-04-02 13:58:40.549,7.062
2020-04-02 13:58:41.509,7.0
2020-04-02 13:58:42.469,7.0
2020-04-02 13:58:43.429,7.062
2020-04-02 13:58:44.389,7.0
2020-04-02 13:58:45.429,7.0
2020-04-02 13:58:46.389,7.062
2020-04-02 13:58:47.349,7.062
2020-04-02 13:58:48.309,7.062
2020-04-02 13:58:49.269,7.062
2020-04-02 13:58:50.229,7.062
2020-04-02 13:58:51.189,7.062
2020-04-02 13:58:52.149,7.062
2020-04-02 13:58:53.109,7.062
2020-04-02 13:58:54.069,7.062
